Cueanexo,Nombre,Código de departamento,Ámbito,Sector
20055401,JIN D DE 13 (ESC. PRIM. Nº 06 DE 13),02000,Urbano,Estatal
20055402,JIN D DE 13 (ESC. PRIM. Nº 07 DE 13),02000,Urbano,Estatal
20055403,JIN D DE 13 (ESC. PRIM. Nº 21 DE 13),02000,Urbano,Estatal
20055404,JIN D DE 13 (ESC. PRIM. Nº 24 DE 13),02000,Urbano,Estatal
20055500,INST. HOGAR DE NIÑOS RAMON L. FALCON,02000,Urbano,Privado
20055600,DRA. ELVIRA RAWSON DE DELLEPIANE,02000,Urbano,Estatal
20055700,PROF. JOSE ONAINDIA,02000,Urbano,Estatal
20055800,PABLO A. PIZZURNO,02000,Urbano,Estatal
20055900,EI Nº 06 MADRE EUFRASIA IACONIS DE 10,02000,Urbano,Estatal
20056000,INSTITUTO NTRA. SRA. DEL CARMEN,02000,Urbano,Privado
20056100,INSTITUTO PRIVADO JESUS MARIA,02000,Urbano,Privado
20056200,INSTITUTO SAN MARON,02000,Urbano,Privado
20056300,ESC. DE COM. Nº 2 DR. ANTONIO BERMEJO DE 01,02000,Urbano,Estatal
20056500,INSTITUTO COLEGIO DE NUESTRA SEÑORA,02000,Urbano,Privado
20056600,IGNACIO FERMIN RODRIGUEZ,02000,Urbano,Estatal
20056700,JOSE ENRIQUE RODO,02000,Urbano,Estatal
20056800,INSTITUTO INDUSTRIAL LUIS A.HUERGO,02000,Urbano,Privado
20057000,SOLDADO DE MALVINAS,02000,Urbano,Estatal
20057100,INSTITUTO DON ORIONE,02000,Urbano,Privado
20057200,INSTITUTO PADRE LUIS M. ETCHEVERRY BONEO,02000,Urbano,Privado
20057500,INSTITUTO EDUCACIONAL SANTA TERESITA,02000,Urbano,Privado
20057800,CORNELIO SAAVEDRA,02000,Urbano,Estatal
20057900,ASOCIACION ESCUELA CANGALLO,02000,Urbano,Privado
20058000,JIN B DE 01 (ESC. PRIM. N° 14 DE 1),02000,Urbano,Estatal
20058001,JIN B DE 01 (ESC. PRIM. N° 10 DE 1),02000,Urbano,Estatal
20058100,ALFREDO RODOLFO BUFANO,02000,Urbano,Estatal
20058200,PROVINCIA DEL NEUQUEN,02000,Urbano,Estatal
20058300,ESC. TEC. Nº 01 INGENIERO OTTO KRAUSE DE 04,02000,Urbano,Estatal
20058400,INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 01,02000,Urbano,Estatal
20058500,INSTITUTO AEQUALIS,02000,Urbano,Privado
20058800,INST INCORPORADO RABINO JOSE CARO,02000,Urbano,Privado
20058801,INST INCORPORADO RABINO JOSE CARO,02000,Urbano,Privado
20058900,PROVINCIA DE SAN LUIS,02000,Urbano,Estatal
20059200,CASTO MUNITA,02000,Urbano,Estatal
20059300,CNEL MAYOR IGNACIO ALVAREZ THOMAS,02000,Urbano,Estatal
20059400,INST.EDUC.ARG.NTRA.SRA.DE LUJAN,02000,Urbano,Privado
20059401,INST.EDUC.ARG.NTRA.SRA.DE LUJAN,02000,Urbano,Privado
20059500,JII Nº 01 QUINQUELA MARTIN DE 04,02000,Urbano,Estatal
20059600,AGUSTIN RAFAEL CAFFARENA,02000,Urbano,Estatal
20059800,CARMEN SONDA DE PANDOLFINI,02000,Urbano,Estatal
20059900,EJERCITO ARGENTINO,02000,Urbano,Estatal
20060000,INSTITUTO SAN VICENTE DE PAUL,02000,Urbano,Privado
20060100,JOSE MARIA GUTIERREZ,02000,Urbano,Estatal
20060200,INSTITUTO INMACULADA CONCEPCION DE MARIA,02000,Urbano,Privado
20060500,INSTITUTO CORAZON DE JESUS,02000,Urbano,Privado
20060600,JII N 10 DE 04,02000,Urbano,Estatal
20060700,DR. GUILLERMO RAWSON,02000,Urbano,Estatal
20061100,LICEO Nº 05 P. GUAGLIANOME DE 11,02000,Urbano,Estatal
20061200,ESC.TEC.Nº 05 MARIA DE LOS REMEDIOS DE ESCALADA DE SAN MARTIN DE 11,02000,Urbano,Estatal
20061300,INSTITUTO SARA CHAMBERLAIN DE ECCLESTON,02000,Urbano,Privado
20061400,INSTITUTO DAMASA ZELAYA DE SAAVEDRA,02000,Urbano,Privado
20061500,CONGRESO DE TUCUMAN,02000,Urbano,Estatal
20061600,INSTITUTO CASA VERDE,02000,Urbano,Privado
20061700,JIN B DE 05 (ESC. PRIM. N° 06 DE 05),02000,Urbano,Estatal
20061703,JIN B DE 05 (ESC. PRIM. N°18 DE 05),02000,Urbano,Estatal
20061704,JIN B DE 05 (ESC. PRIM. N° 26 DE 05),02000,Urbano,Estatal
20061800,SAN JUAN BOSCO,02000,Urbano,Estatal
20061900,HELENA LARROQUE DE ROFFO,02000,Urbano,Estatal
20062000,INSTITUTO NUESTRA SEÑORA DEL BUEN CONSEJO,02000,Urbano,Privado
20062100,JII Nº 02 ANTONIO ABERASTAIN DE 05,02000,Urbano,Estatal
20062200,ESC. TEC. Nº 28 REPUBLICA FRANCESA DE 10,02000,Urbano,Estatal
20062300,ESC. DE COM. Nº 01 JOAQUIN V. GONZALEZ DE 04,02000,Urbano,Estatal
20062400,INSTITUTO LEONARDO SWORN,02000,Urbano,Privado
20062800,COLEGIO Nº 01 BERNARDINO RIVADAVIA DE  03,02000,Urbano,Estatal
20062900,AGUSTIN ALVAREZ,02000,Urbano,Estatal
20063000,JII N° 01 JUANITO LAGUNA DE 03,02000,Urbano,Estatal
20063100,DR. RICARDO GUTIERREZ,02000,Urbano,Estatal
20063200,INSTITUTO ROSA ANCHORENA DE IBAÑEZ,02000,Urbano,Privado
20063300,INSTITUTO LA PROVIDENCIA,02000,Urbano,Privado
20063500,CARLOS PELLEGRINI,02000,Urbano,Estatal
20063700,ESC. DE COM. Nº 12 JUAN XXIII DE 21,02000,Urbano,Estatal
20063800,CRISTOBAL COLON,02000,Urbano,Estatal
20063900,EI N° 05 HEBE SAN MARTIN DUPRAT DE 21,02000,Urbano,Estatal
20064100,INST. OBRA DE LA CONSER. DE LA FE Nº 5 FUND. MACNAB BERNAL,02000,Urbano,Privado
20064200,ESCUELA PRIMARIA SEPTIEMBRE JARDINAR,02000,Urbano,Privado
20064300,INSTITUTO INTEGRAL TALPIOT,02000,Urbano,Privado
20064400,PRESIDENTE MANUEL QUINTANA,02000,Urbano,Estatal
20064500,BERNARDINO RIVADAVIA,02000,Urbano,Estatal
20064600,WENCESLAO POSSE,02000,Urbano,Estatal
20064700,JIC N° 03 DE 01,02000,Urbano,Estatal
20064800,C.Y F.PIZARRO Y M.PIZARRO Y MONJE,02000,Urbano,Estatal
20064900,ESC. DE COM. Nº 06 AMERICA DE 13,02000,Urbano,Estatal
20065000,COLEGIO DON BOSCO,02000,Urbano,Privado
20065200,ESC. DE COM. Nº 05 JOSE DE SAN MARTIN DE 03,02000,Urbano,Estatal
20065300,COLEGIO BUENOS AIRES S.R.L,02000,Urbano,Privado
20065400,MANUEL DE SARRATEA,02000,Urbano,Estatal
20065500,INSTITUTO MARIA AUXILIADORA,02000,Urbano,Privado
20065600,DR ANTONIO BERMEJO,02000,Urbano,Estatal
20065800,INSTITUTO SAN FRANCISCO DE SALES,02000,Urbano,Privado
20065900,BRIG. GRAL. JOSE M. ZAPIOLA,02000,Urbano,Estatal
20066000,SALVADOR MARIA DEL CARRIL,02000,Urbano,Estatal
20066100,MARTINA SILVA DE GURRUCHAGA,02000,Urbano,Estatal
20066200,MONTE CASTRO,02000,Urbano,Estatal
20066300,INSTITUTO SAN CAYETANO,02000,Urbano,Privado
20066400,INSTITUTO SAN RAFAEL,02000,Urbano,Privado
20066600,JIC N° 04 JOSE LIBERTELLA DE 21,02000,Urbano,Estatal
20066700,PROVINCIA DE TUCUMAN,02000,Urbano,Estatal
20066800,INSTITUTO ROBERTO ARLT,02000,Urbano,Privado
20066900,JUDITH Y DEMETRIO DEMARCHI,02000,Urbano,Estatal
20067000,HOGAR CASA DE MISERICORDIA,02000,Urbano,Privado
20067200,COLEGIO SAN MARTIN DE LOS ANDES,02000,Urbano,Privado
20067201,COLEGIO SAN MARTIN DE LOS ANDES,02000,Urbano,Privado
20067300,INST. NUESTRA SEÑORA DE LA MISERICORDIA,02000,Urbano,Privado
20067400,INSTITUTO BEATA IMELDA,02000,Urbano,Privado
20067500,INSTITUTO SAN PABLO,02000,Urbano,Privado
20067600,INSTITUTO NUEVA POMPEYA,02000,Urbano,Privado
20067700,INSTITUTO SANTISIMO SACRAMENTO,02000,Urbano,Privado
20067800,ALEJANDRO AGUADO,02000,Urbano,Estatal
20068000,ESC. DE COM. Nº 33 MAIPU DE 18,02000,Urbano,Estatal
20068100,BASE AEREA VICECOMODORO MARAMBIO,02000,Urbano,Estatal
20068300,INSTITUTO ESPIRITU SANTO,02000,Urbano,Privado
20068400,INSTITUTO JUAN BAUTISTA BERTHIER,02000,Urbano,Privado
20068500,INSTITUTO PRIVADO ARGENTINO JAPONES EN BUENOS AIRES,02000,Urbano,Privado
20068600,INSTITUTO PRIVADO REGINA VIRGINUM,02000,Urbano,Privado
20068700,FRANCISCO DESIDERIO HERRERA,02000,Urbano,Estatal
20068900,DELFIN JIJENA,02000,Urbano,Estatal
20069000,INSTITUTO PRIVADO DE LA SALLE,02000,Urbano,Privado
20069100,INSTITUTO PAULA MONTAL,02000,Urbano,Privado
20069400,PROVINCIA DE MISIONES,02000,Urbano,Estatal
20069500,JIN A LA CALESITA DE DON JOSE DE 18 (ESC.PRIM.Nº3 DE 18),02000,Urbano,Estatal
20069502,JIN A LA CALESITA DE DON JOSE DE 18 (ESC. PRIM. Nº 4 DE 18),02000,Urbano,Estatal
20069504,JIN A LA CALESITA DE DON JOSE DE 18 (ESC. PRIM. Nº 17 DE 18),02000,Urbano,Estatal
20069600,ENS EN LENGUAS VIVAS Nº 01 PTE ROQUE SAENZ PEÑA DE 01,02000,Urbano,Estatal
20069900,INST INMACULADO CORAZON DE MARIA ADORATRICES,02000,Urbano,Privado
20070000,INSTITUTO CHAMPAGNAT,02000,Urbano,Privado
20070100,EVARISTO CARRIEGO,02000,Urbano,Estatal
20070200,JIC N° 02 DE 19,02000,Urbano,Estatal
20070300,EI N° 04 DR RAMON CARRILLO DE 19,02000,Urbano,Estatal
20070500,CAPITANA MARIA REMEDIOS DEL VALLE,02000,Urbano,Estatal
20070600,JIN A DE 15 (ESC. PRIM. N°2 DE 15),02000,Urbano,Estatal
20070601,JIN A DE 15 (ESC. PRIM. N°1 DE 15),02000,Urbano,Estatal
20070602,JIN A DE 15 (ESC. PRIM. Nº11 DE 15),02000,Urbano,Estatal
20070603,JIN A DE 15 (ESC. PRIM. N°17 DE 15),02000,Urbano,Estatal
20070700,JUANA MANUELA GORRITI,02000,Urbano,Estatal
20070800,ENS EN LENGUAS VIVAS SOFIA ESTHER BROQUEN DE SPANGENBERG DE 01,02000,Urbano,Estatal
20070900,JII Nº 01 AMERICA LATINA DE 01,02000,Urbano,Estatal
20071000,GENERAL LAS HERAS,02000,Urbano,Estatal
20071100,WILLIAM C.MORRIS,02000,Urbano,Estatal
20071300,JIN C DE 01 (ESC. PRIM. Nº 18 DE 1),02000,Urbano,Estatal
20071302,JIN C DE 01 (ESC. PRIM. Nº 21 DE 1),02000,Urbano,Estatal
20071303,JIN C DE 01 (ESC.PRIM. Nº 1 DE 01),02000,Urbano,Estatal
20071400,ADOLFO VAN GELDEREN,02000,Urbano,Estatal
20071600,INSTITUTO SANTA TERESA DE JESUS,02000,Urbano,Privado
20071700,ENS Nº 06 VICENTE LOPEZ Y PLANES DE 02,02000,Urbano,Estatal
20071800,INSTITUTO CORAZON DE MARIA,02000,Urbano,Privado
20072100,ESCUELA ARGENTINA MODELO,02000,Urbano,Privado
20072300,INSTITUTO CRISTO MAESTRO,02000,Urbano,Privado
20072400,ESC. TEC. Nº 36 ALMIRANTE GUILLERMO BROWN DE 15,02000,Urbano,Estatal
20072600,LIC. JUSTO JOSE NUÑEZ,02000,Urbano,Estatal
20072700,JOSE MARMOL,02000,Urbano,Estatal
20072800,ESCUELA SCHOLEM ALEIJEM,02000,Urbano,Privado
20072801,ESCUELA SCHOLEM ALEIJEM,02000,Urbano,Privado
20072802,ESCUELA SCHOLEM ALEIJEM,02000,Urbano,Privado
20072900,COLEGIO PALERMO CHICO,02000,Urbano,Privado
20073000,REPUBLICA DE CUBA,02000,Urbano,Estatal
20073100,DR.JOSE MARIA BUSTILLO,02000,Urbano,Estatal
20073300,INSTITUTO MARIE MANOOGIAN,02000,Urbano,Privado
20073500,YAPEYU,02000,Urbano,Estatal
20073600,INSTITUTO MADRE DE DIOS,02000,Urbano,Privado
20073601,INSTITUTO PARROQUIAL MADRE DE DIOS,02000,Urbano,Privado
20073700,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°8 DE 13),02000,Urbano,Estatal
20073701,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°5 DE 13),02000,Urbano,Estatal
20073702,JIN C NIÑOS LATINOAMERICANOS  DE 13 (ESC. PRIM. Nº16 DE 13),02000,Urbano,Estatal
20073703,JIN C NIÑOS LATINOAMERICANOS  DE 13 (ESC. PRIM. N° 18 DE 13),02000,Urbano,Estatal
20073800,INSTITUTO NUESTRA SEÑORA DE LAS NIEVES,02000,Urbano,Privado
20073900,INSTITUTO MARTIN BUBER,02000,Urbano,Privado
20073901,INSTITUTO MARTIN BUBER,02000,Urbano,Privado
20074000,INSTITUTO EDUCATIVO SAN GREGORIO EL ILUMINADOR,02000,Urbano,Privado
20074100,COLEGIO SAN LUIS GONZAGA,02000,Urbano,Privado
20074300,URSULA LLAMES DE LAPUENTE,02000,Urbano,Estatal
20074400,LICEO Nº 01 JOSE FIGUEROA ALCORTA DE 02,02000,Urbano,Estatal
20074500,REPUBLICA DE PORTUGAL,02000,Urbano,Estatal
20074600,ESC. TEC. Nº 35 ING EDUARDO LATZINA DE 18,02000,Urbano,Estatal
20074700,COLEGIO SAN AGUSTIN,02000,Urbano,Privado
20074800,COLEGIO ESTEBAN ECHEVERRIA,02000,Urbano,Privado
20074900,INSTITUTO JESUS MARIA DE SAN VICENTE DE PAUL,02000,Urbano,Privado
20075100,TTE GRAL LUIS MARIA CAMPOS,02000,Urbano,Estatal
20075300,INSTITUTO SUMMA,02000,Urbano,Privado
20075500,INSTITUTO CARLOS PELLEGRINI,02000,Urbano,Privado
20075600,ESC. DE COM. Nº 23 DR. LUIS AGOTE DE 07,02000,Urbano,Estatal
20075700,EI Nº 8 DE 15 ,02000,Urbano,Estatal
20075800,FRANCISCO DE VITORIA,02000,Urbano,Estatal
20076000,MARIANO SANCHEZ DE LORIA,02000,Urbano,Estatal
20076100,MAIPU,02000,Urbano,Estatal
20076200,PROVINCIA DE SANTA CRUZ,02000,Urbano,Estatal
20076300,FELIX DE OLAZABAL,02000,Urbano,Estatal
20076500,PTE. MARCELO T. DE ALVEAR,02000,Urbano,Estatal
20076600,INST.SAN ANTONIO,02000,Urbano,Privado
20076700,COLEGIO SAN CIRANO,02000,Urbano,Privado
20076701,COLEGIO SAN CIRANO,02000,Urbano,Privado
20076800,INST. SANTA CATALINA,02000,Urbano,Privado
20076900,INSTITUTO FELICIA RAMON DE PALACIOS,02000,Urbano,Privado
20077200,JUAN DE GARAY,02000,Urbano,Estatal
20077400,REPUBLICA DEL PERU,02000,Urbano,Estatal
20077500,CORONEL JOSE ANTONIO MELIAN,02000,Urbano,Estatal
20077600,INSTITUTO CRISTO REY,02000,Urbano,Privado
20077800,MANUEL PEÑA,02000,Urbano,Estatal
20077900,INSTITUTO DR. EMILIO F. CARDENAS,02000,Urbano,Privado
20078000,MARIA SKLODOWSKA DE CURIE,02000,Urbano,Estatal
20078100,INSTITUTO NUESTRA SEÑORA DE LA PAZ,02000,Urbano,Privado
20078300,INSTITUTO NTRA.SRA.DEL CARMEN,02000,Urbano,Privado
20078400,CNEL.JOSE DE OLAVARRIA,02000,Urbano,Estatal
20078500,COLEGIO SAN FRANCISCO COLL,02000,Urbano,Privado
20078600,JOSE MARIA PAZ,02000,Urbano,Estatal
20078900,INSTITUTO PARROQUIAL DE LA MERCED,02000,Urbano,Privado
20079000,JII Nº 02 DE 01,02000,Urbano,Estatal
20079100,BANDERA ARGENTINA,02000,Urbano,Estatal
20079400,PROVINCIA DE SANTIAGO DEL ESTERO,02000,Urbano,Estatal
20079700,JIC N° 03 EL JARDÍN DE LA FLORESTA DE 18,02000,Urbano,Estatal
20079900,GRAN MARISCAL DEL PERU RAMON CASTILLA,02000,Urbano,Estatal
20080000,JIN A DE 09 (ESC. PRIM. N°10 DE 09),02000,Urbano,Estatal
20080001,JIN A DE 09 (ESC. PRIM. N°07 DE 09),02000,Urbano,Estatal
20080002,JIN A DE 09 (ESC. PRIM. N°08 DE 09),02000,Urbano,Estatal
20080300,JII N° 04 DE 09,02000,Urbano,Estatal
20080500,JUANA MANSO,02000,Urbano,Estatal
20080800,ESC. TEC. Nº 02 OSVALDO MAGNASCO DE 09,02000,Urbano,Estatal
20080900,MANUELA PEDRAZA,02000,Urbano,Estatal
20081000,JII Nº 01 ALFREDO PALACIOS DE 09,02000,Urbano,Estatal
20081100,BLAS PARERA,02000,Urbano,Estatal
20081300,MANUEL LAINEZ,02000,Urbano,Estatal
20081400,INSTITUTO ESTEBAN AGUSTIN GASCON,02000,Urbano,Privado
20081600,EI Nº 06 DE 06 (HOSP. RAMOS MEJIA),02000,Urbano,Estatal
20081800,PAUL GROUSSAC,02000,Urbano,Estatal
20082000,NIÑAS DE AYOHUMA,02000,Urbano,Estatal
20082200,INSTITUTO SANTA MARIA DE NAZARETH,02000,Urbano,Privado
20082300,COLEGIO NORBRIDGE,02000,Urbano,Privado
20082400,DR.IGNACIO LUCAS ALBARRACIN,02000,Urbano,Estatal
20082500,ESC.DE EDUC. MEDIA Nº05 MONS.ENRIQUE ANGELELLI DE 15,02000,Urbano,Estatal
20082600,JUAN B. TERAN,02000,Urbano,Estatal
20082800,INSTITUTO MONSEÑOR DILLON,02000,Urbano,Privado
20082900,HIPOLITO BOUCHARD,02000,Urbano,Estatal
20083000,FRANCISCA JACQUES,02000,Urbano,Estatal
20083100,TTE MANUEL FELIX ORIGONE,02000,Urbano,Estatal
20083200,INST. NTRA SRA DE LUJAN DE SAN JOSE DE FLORES,02000,Urbano,Privado
20083300,INST GUARDIA DE HONOR DEL SANTISIMO ROSARIO,02000,Urbano,Privado
20083400,INST MEDALLA MILAGROSA,02000,Urbano,Privado
20083500,EEM Nº 07 MARIA CLAUDIA FALCONE DE 09,02000,Urbano,Estatal
20083800,ESC. TEC. Nº 07 DOLORES LAVALLE DE LAVALLE DE 05,02000,Urbano,Estatal
20083900,LICEO Nº 10  RICARDO ROJAS DE 06,02000,Urbano,Estatal
20084000,ESC.TEC.Nº25 TTE 1ºDE ART.FRAY LUIS BELTRAN DE06,02000,Urbano,Estatal
20084300,ESC. TEC. Nº 14 LIBERTAD DE 05,02000,Urbano,Estatal
20084500,INSTITUTO HULL CORDELL,02000,Urbano,Privado
20084600,FACUNDO ZUVIRIA,02000,Urbano,Estatal
20084800,JIN C JAVIER VILLAFANE DE 07 (Nº 12),02000,Urbano,Estatal
20084801,JIN C JAVIER VILLAFANE DE 07 (Nº 18),02000,Urbano,Estatal
20084802,JIN C JAVIER VILLAFANE DE 07 (Nº 13),02000,Urbano,Estatal
20084804,JIN C JAVIER VILLAFANE DE 07 (Nº 5),02000,Urbano,Estatal
20084900,ESC. DE COM. Nº 17 STA MARIA DE LOS BUENOS AIRES DE 07,02000,Urbano,Estatal
20085000,COMODORO CLODOMIRO URTUBEY,02000,Urbano,Estatal
20085500,INSTITUTO SAGRADO CORAZON,02000,Urbano,Privado
20085600,INST. JAIM NAJMAN BIALIK,02000,Urbano,Privado
20085900,ESC. DE COM. Nº 11 DR JOSE PERALTA DE 17,02000,Urbano,Estatal
20086000,INST NUESTRA SRA DE LA MISERICORDIA,02000,Urbano,Privado
20086200,ESCUELA DEL MIRADOR,02000,Urbano,Privado
20086400,REPUBLICA DEL PARAGUAY,02000,Urbano,Estatal
20086500,ESC. TEC. Nº 26 CONFEDERACION SUIZA DE 06,02000,Urbano,Estatal
20086600,ENS EN LENGUAS VIVAS Nº 02 MARIANO ACOSTA DE 06,02000,Urbano,Estatal
20086700,INSTITUTO RAUL SCALABRINI ORTIZ,02000,Urbano,Privado
20086800,EDMUNDO DE AMICIS,02000,Urbano,Privado
20086801,EDMUNDO DE AMICIS,02000,Urbano,Privado
20086900,FAMILIA DE CABEZON,02000,Urbano,Estatal
20087100,ESC. DE COM. Nº 19 JUAN MONTALVO DE 08,02000,Urbano,Estatal
20087200,JIN A DE 08 (ESC. PRIM. Nº 11 DE 08),02000,Urbano,Estatal
20087201,JIN A DE 08 (ESC. PRIM. Nº09 DE 08),02000,Urbano,Estatal
20087202,JIN A DE 08 (ESC. PRIM. Nº 16 DE 08),02000,Urbano,Estatal
20087300,INSTITUTO MARIANISTA,02000,Urbano,Privado
20087400,AGRONOMIA,02000,Urbano,Estatal
20087500,INSTITUTO NUESTRA SEÑORA DE LAS GRACIAS,02000,Urbano,Privado
20087501,INSTITUTO NUESTRA SEÑORA DE LAS GRACIAS,02000,Urbano,Privado
20087600,ESC. TEC. Nº 09 INGENIERO LUIS HUERGO DE 07,02000,Urbano,Estatal
20087700,GALICIA,02000,Urbano,Estatal
20087800,JAPON,02000,Urbano,Estatal
20087900,JIN D DE 07 (ESC.PRIM Nº 23 DE7),02000,Urbano,Estatal
20087902,JIN D DE 07 (ESC.PRIM. Nº 21 DE 07),02000,Urbano,Estatal
20087903,JIN D DE 07 (ESC. PRIM. Nº 11 DE 07),02000,Urbano,Estatal
20088000,JOSE IGNACIO GORRITI,02000,Urbano,Estatal
20088100,EMILIO RAUL OLIVE,02000,Urbano,Estatal
20088200,PROVINCIA DE SAN JUAN,02000,Urbano,Estatal
20088300,LICEO Nº 12 FRAY MAMERTO ESQUIU DE 08,02000,Urbano,Estatal
20088400,CHACABUCO,02000,Urbano,Estatal
20088500,COLEGIO CANADA,02000,Urbano,Privado
20088600,INSTITUTO CALASANZ,02000,Urbano,Privado
20088700,PROVINCIA DE MENDOZA,02000,Urbano,Estatal
20088800,ESTEBAN DE LUCA,02000,Urbano,Estatal
20088900,JIC Nº 04 MARIANO BOEDO DE 06,02000,Urbano,Estatal
20089100,ESCUELA BAMI MARC CHAGALL,02000,Urbano,Privado
20089200,REPUBLICA DE MEXICO,02000,Urbano,Estatal
20089300,"PROV. DE TIERRA DEL FUEGO, ANTARTIDA E IS. DEL ATLANT. SUR",02000,Urbano,Estatal
20089400,PRESIDENTE DR ROBERTO M ORTIZ,02000,Urbano,Estatal
20089500,INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17,02000,Urbano,Estatal
20089501,INST. DE EDUC. SUP. JUAN B. JUSTO,02000,Urbano,Estatal
20089502,INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17,02000,Urbano,Estatal
20089600,DR LUIS PASTEUR,02000,Urbano,Estatal
20089700,INSTITUTO PRIVADO NUESTRA SEÑORA DEL HUERTO,02000,Urbano,Privado
20089800,ANTONIO DEVOTO,02000,Urbano,Estatal
20089900,INSTITUTO CARDENAL COPELLO,02000,Urbano,Privado
20089901,INSTITUTO CARDENAL COPELLO,02000,Urbano,Privado
20090100,JII Nº 02 JORGE COLL DE 08,02000,Urbano,Estatal
20090200,SAN JOSE DE CALASANZ,02000,Urbano,Estatal
20090300,ESC. TEC. Nº 24 DEFENSA DE BUENOS AIRES DE 17,02000,Urbano,Estatal
20090400,INSTITUTO SANTISIMA VIRGEN NIÑA,02000,Urbano,Privado
20090600,PROF. RAUL L. BERNADELLI,02000,Urbano,Estatal
20090700,JUAN AGUSTIN MAZA,02000,Urbano,Estatal
20090900,JIC Nº 05 MARTHA A. SALOTTI DE 08,02000,Urbano,Estatal
20091000,ESCUELA DE LA PAZ,02000,Urbano,Privado
20091100,ESC. TEC. Nº 08 PAULA ALBARRACIN DE SARMIENTO DE 13,02000,Urbano,Estatal
20091200,COLEGIO GUADALUPE,02000,Urbano,Privado
20091400,INSTITUTO NATAN GESANG,02000,Urbano,Privado
20091600,INSTITUTO NUEVA ESCUELA MODELO INTERNACIONAL,02000,Urbano,Privado
20091800,CENTRO EDUC. ARQUID. ESPIRITU SANTO,02000,Urbano,Privado
20092000,COLEGIO Nº 06 MANUEL BELGRANO DE 02,02000,Urbano,Estatal
20092100,INSTITUTO DE LOS ANGELES CUSTODIOS,02000,Urbano,Privado
20092200,INSTITUTO RIO DE LA PLATA,02000,Urbano,Privado
20092201,INSTITUTO RIO DE LA PLATA,02000,Urbano,Privado
20092202,INSTITUTO RIO DE LA PLATA,02000,Urbano,Privado
20092500,INSTITUTO ARGENTINO EXCELSIOR,02000,Urbano,Privado
20092501,INSTITUTO ARGENTINO EXCELSIOR,02000,Urbano,Privado
20092600,INSTITUTO LEON XIII,02000,Urbano,Privado
20092700,TOMAS A. LE BRETON,02000,Urbano,Estatal
20092800,ANTONIO ZACCAGNINI,02000,Urbano,Estatal
20092900,JOSE MARIA TORRES,02000,Urbano,Estatal
20093000,ESC. DE COM. Nº 32 JOSE LEON SUAREZ DE 13,02000,Urbano,Estatal
20093001,ESC. DE COM. Nº 32 JOSE LEON SUAREZ DE 13,02000,Urbano,Estatal
20093100,JIN B DE 20 (ESC. PRIM. Nº 8 DE 20),02000,Urbano,Estatal
20093101,JIN B DE 20 (ESC. PRIM. Nº 4 DE 20,02000,Urbano,Estatal
20093102,JIN B DE 20 (ESC. PRIM. Nº 9 DE 20),02000,Urbano,Estatal
20093103,JIN B DE 20 (ESC. PRIM. Nº 12 DE 20),02000,Urbano,Estatal
20093105,JIN B DE 20 (ESC. PRIM. Nº 18 DE 20),02000,Urbano,Estatal
20093200,DE LA INDEPENDENCIA ARGENTINA,02000,Urbano,Estatal
20093300,RAMON JULIO GENE,02000,Urbano,Estatal
20093400,ALFONSINA STORNI,02000,Urbano,Estatal
20093500,FRANCISCO MELITON ALVAREZ,02000,Urbano,Estatal
20093600,ALFREDO LORENZO PALACIOS,02000,Urbano,Estatal
20093800,DR DALMACIO VELEZ SARSFIELD,02000,Urbano,Estatal
20093900,ESC. TEC. Nº 16 ESPANA DE 17,02000,Urbano,Estatal
20094000,INSTITUTO MARIA AUXILIADORA,02000,Urbano,Privado
20094100,JOSE ANTONIO CABRERA,02000,Urbano,Estatal
20094200,INSTITUTO PLACIDO MARIN,02000,Urbano,Privado
20094300,INSTITUTO NUESTRA SENORA DE LA MISERICORDIA,02000,Urbano,Privado
20094301,INSTITUTO NUESTRA SENORA DE LA MISERICORDIA,02000,Urbano,Privado
20094302,INSTITUTO NUESTRA SENORA DE LA MISERICORDIA,02000,Urbano,Privado
20094400,LICEO Nº 08 ESTEBAN ECHEVERRIA DE 13,02000,Urbano,Estatal
20094500,INSTITUTO SAN JOSE,02000,Urbano,Privado
20094700,PROF. LUZ VIEIRA MENDEZ,02000,Urbano,Estatal
20094800,INSTITUTO SAN VICENTE DE PAUL,02000,Urbano,Privado
20094900,COLEGIO ESCLAVAS DEL SAGRADO CORAZON DE JESUS,02000,Urbano,Privado
20095000,ESC. DE COM. Nº 31 NACIONES UNIDAS DE 09,02000,Urbano,Estatal
20095100,INST. FASTA CATHERINA,02000,Urbano,Privado
20095300,JIC Nº 07 EL JARDIN DE LAS GLICINAS DE 09,02000,Urbano,Estatal
20095400,JIN D DE 09 (ESC. PRIM. Nº14 DE 09),02000,Urbano,Estatal
20095401,JIN D DE 09 (ESC. PRIM. Nº 19 DE 09),02000,Urbano,Estatal
20095402,JIN D DE 9 (ESC. PRIM. Nº 18 DE 09),02000,Urbano,Estatal
20095500,SANTA CRUZ,02000,Urbano,Privado
